Observer ,Year,Month,Sunday,Site,Family,Genus,Species,Fork length,Coeff a,Coeff b,Weight (g)
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.36333,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,20.26346,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.40512,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.85233,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.65926,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.09426,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.89637,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.24296,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.03934,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.80032,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.72029,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.13346,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.16777,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.77192,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.42616,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.48542,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.80566,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.72994,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.68359,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.85207,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,30.07282,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.32426,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.11542,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.62298,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.11983,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,20.06278,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.7751,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.81225,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.84309,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,32.48089,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.70935,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.17884,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.18614,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.89946,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.02125,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.7226,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.56752,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.71611,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.33013,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.00026,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.54934,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.62552,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.7026,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.45241,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.4232,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.26964,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.62551,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.82029,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.26182,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.93147,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.53135,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.74673,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.58859,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.36954,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.89606,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.54292,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.49834,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.87562,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.12774,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.92912,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.39477,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.73054,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.88977,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.61519,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.70803,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.69039,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,28.19215,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.26407,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.23572,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,19.52588,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,20.49792,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.49737,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.05579,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,20.68093,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.13796,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.62788,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.95377,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.35928,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.50412,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.83036,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.2443,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.21917,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,28.90296,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.88536,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,30.29458,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.02092,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.34384,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.5304,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.31481,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,28.55015,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.4583,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.81813,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.41424,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.90509,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.10957,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.73567,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.52538,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.08085,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.97289,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.63189,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,28.50282,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.9798,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.18509,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.05422,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,28.14318,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,29.13501,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,30.378,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,20.09027,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.47848,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,20.38697,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.12436,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.37597,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.74909,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.93342,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.48968,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.7701,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.05353,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.02405,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.84621,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.00359,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.35558,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.92126,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.11441,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.03399,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.7088,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.01389,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.59472,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.1331,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.18425,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.43275,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.43917,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.65326,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.90668,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.87617,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,25.75907,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.09871,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.13302,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.12702,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.86469,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.57925,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,22.80628,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,21.71466,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.36991,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,33.1454,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,30.40627,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.8074,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,26.105,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,27.06124,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,28.15396,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.52332,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.07667,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,24.12956,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.49714,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,psittacus,23.1957,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,55.01726,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,36.81487,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,30.78957,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,32.88163,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,33.39923,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,32.42459,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,34.39881,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,34.74438,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.20815,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,21.04086,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.14953,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.67216,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.73674,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,21.23975,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,21.68065,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.01889,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.58362,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.26409,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,25.2995,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,25.39467,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,27.23668,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,30.6293,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.72376,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,21.24386,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.41962,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.16453,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.71032,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.40892,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,25.0957,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,26.12427,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,27.6006,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,21.8253,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.0562,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.44048,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.21656,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,22.59277,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,25.64878,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.73642,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,23.39966,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.18173,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.27356,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,24.22853,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,27.48978,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,27.75514,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,27.53724,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,28.19536,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,29.42632,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,28.71573,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,29.49841,,,
Kamal,2012,April,3,Papeete market,Scaridae,Scarus,globiceps,32.51297,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,27.73154,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,24.01433,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,28.49869,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,31.8109,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,32.23893,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,33.05791,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,28.55849,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,30.63801,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,31.69313,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,32.16216,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,31.90941,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,32.77123,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,28.92728,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,31.32174,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,27.12481,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,32.53038,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,33.74372,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,31.71686,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,27.97226,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,36.22927,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,33.15241,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,32.55174,,,
Kamal,2012,April,3,Papeete market,Scaridae,Calotomus,carolinus,29.38304,,,
Kamal,2012,April,3,Papeete market,Scaridae,Hyposcarus,longiceps,32.69758,,,
Kamal,2012,April,3,Papeete market,Scaridae,Hyposcarus,longiceps,35.87231,,,
Kamal,2012,April,3,Papeete market,Scaridae,Hyposcarus,longiceps,35.76558,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,33.97171,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.16924,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,19.28638,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,19.54658,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.09124,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.01667,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,24.55154,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.9109,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,24.40783,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.00377,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.44715,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.63446,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,20.69489,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,20.92397,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,20.1577,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,27.03798,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.4094,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.89701,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,22.26167,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,22.86011,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.20084,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,22.88126,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,27.17765,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,25.97944,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,29.39403,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,27.42118,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,25.25668,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,25.23474,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,25.05341,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.22741,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,24.88181,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,25.206,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.154,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.00032,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,24.68022,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.28151,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.63367,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.51494,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,19.35122,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,19.07195,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,28.04351,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.52718,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,36.24385,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,40.94616,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.54945,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.67997,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.85384,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,31.6403,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.35854,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.50978,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,27.37163,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,28.05348,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.63583,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,28.52301,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,29.04713,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.11221,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,20.11333,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.81386,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,24.65351,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.29034,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,26.64363,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.34024,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,21.36884,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,30.99651,,,
Kamal,2012,April,3,Papeete market,Serranidae,Cephalopholis,argus,25.43998,,,
